date,15:45:00,15:50:00,15:54:00
2021-07-16,142.083333,141.98666,141.98666
2021-07-19,141.37667,141.67,141.75
2021-07-20,144.82,144.68333,144.68333
2021-07-21,147.99666,148.0099996,148.45667
2021-07-22,147.305,147.25,147.33
2021-07-23,148.25334,148.31,148.35
2021-07-26,148.12667,148.14484,148.10333
2021-07-27,144.94667,145.056671,145.029999
2021-07-28,148.34667,148.25334,148.24
2021-07-29,151.19333,151.17,151.245
2021-07-30,152.069997,152.15667,152.22334
2021-08-02,153.18333,153.16087,153.083333
2021-08-03,153.99833,154.09667,154.34
2021-08-04,156.16667,156.27666,156.35667
2021-08-05,155.51666,155.55,155.7
2021-08-06,155.32333,155.2,155.2
2021-08-09,154.90333,154.84667,154.79333
2021-08-10,153.053335,152.85333,152.74666
2021-08-11,152.47,152.60667,152.53666
2021-08-12,151.12103,150.79,150.975
2021-08-13,151.38333,151.36333,151.36333
2021-08-16,150.70333,150.79,150.85
2021-08-17,147.72833,147.98444,147.93667
2021-08-18,147.21,146.77334,146.51334
2021-08-19,147.56,147.55167,147.26334
2021-08-20,148.25334,148.31,148.42
2021-08-23,152.70333,152.84,
2021-08-25,154.13,154.11,154.006663
2021-08-26,153.84333,153.92333,153.91
2021-08-27,156.90333,156.92333,156.98
2021-08-30,157.51,157.61667,157.68667
2021-08-31,,156.49666,156.2
2021-09-01,155.64333,155.65667,155.57
2021-09-02,155.52,155.62,155.72666
2021-09-03,157.019999,157.036662,156.91667
2021-09-07,156.37667,156.37667,156.37
2021-09-08,154.30333,154.3,154.32
2021-09-09,155.47666,155.13333,154.89333
2021-09-10,156.59667,156.3774,156.29
2021-09-13,157.14667,157.18333,157.43333
2021-09-14,157.45333,157.28,157.47
2021-09-15,158.30333,158.30667,158.44667
2021-09-16,158.96666,159.059998,158.97334
2021-09-17,156.69,156.34,156.31667
2021-09-20,151.56667,151.95,152.053335
2021-09-21,153.49,153.41333,153.17667
2021-09-22,156.22167,155.95,156.12667
2021-09-23,158.32667,158.28334,158.30833
2021-09-24,157.72334,157.75,157.77833
2021-09-27,157.45667,157.28694,157.16
2021-09-28,151.71,151.23334,151.21
2021-09-29,149.24,148.99334,148.82667
2021-09-30,149.19,148.96,148.96334
2021-10-01,148.83667,148.75,148.89333
2021-10-04,145.033335,144.61333,144.51666
2021-10-05,147.51666,147.35333,147.28
2021-10-06,146.88667,147.34333,147.45
2021-10-07,149.51334,149.55667,149.44667
2021-10-08,148.12,148.013336,148.069997
2021-10-11,147.46,147.31667,147.10967
2021-10-12,144.86,144.72,144.73666
2021-10-13,145.65,145.75666,145.8
2021-10-14,149.85333,149.77,150.12333
2021-10-15,151.13,151.06957,151.18
2021-10-18,152.34333,152.52666,152.46666
2021-10-19,154.2,154.13667,154.26334
2021-10-20,154.079997,154.019999,153.92167
2021-10-21,155.36,155.48334,155.67
2021-10-22,153.98666,154.079997,153.98666
2021-10-25,155.22,155.045003,154.93167
2021-10-26,155.47,155.27666,155.17333
2021-10-27,154.70333,154.45,154.13667
2021-10-28,157.029999,157.14,157.40667
2021-10-29,158.026662,158.043335,158.16333
2021-11-01,160.28334,160.36,160.50666
2021-11-02,162.79,162.69167,162.66
2021-11-03,164.73,164.68,164.78
2021-11-04,169.44333,170.0,170.24334
2021-11-05,171.97333,171.85,171.56667
2021-11-08,174.24333,174.13501,174.34666
2021-11-09,174.19,174.17999,174.13999
2021-11-10,169.12667,169.49666,169.59667
2021-11-11,172.88,172.82332,172.92
2021-11-12,174.55001,174.52667,174.51001
2021-11-15,174.28001,174.11001,174.21334
2021-11-16,177.13334,177.059998,177.27
2021-11-17,175.56333,175.84001,175.75667
2021-11-18,178.62667,178.61666,178.69668
