date,15:45:00,15:50:00,15:54:00
2024-01-09,405.089996,405.12411,405.73001
2024-01-10,408.17001,407.57001,408.245
2024-01-11,408.82001,409.029999,409.089996
2024-01-12,409.42999,409.39999,409.6001
2024-01-16,408.95981,408.76001,409.079987
2024-01-17,406.59,407.26001,407.28
2024-01-18,413.10001,413.23499,413.18149
2024-01-19,421.040009,421.059998,421.28
2024-01-22,421.89001,421.88,421.69
2024-01-23,423.0,423.19,423.48999
2024-01-24,426.59,425.72,425.58969
2024-01-25,425.54001,426.049988,425.85001
2024-01-26,423.5,423.87,423.70999
2024-01-29,427.62,427.75,427.67001
2024-01-30,425.34,425.59,425.17001
2024-01-31,417.45001,417.32999,417.27499
2024-02-01,422.0,421.565,421.47
2024-02-02,429.66,429.89001,429.97
2024-02-05,428.54001,429.059998,428.95999
2024-02-06,426.33499,426.79999,426.98999
2024-02-07,432.20499,432.070007,431.85999
2024-02-08,432.69,432.89001,432.51001
2024-02-09,437.029999,437.059998,436.98999
2024-02-12,435.57999,435.60001,435.39291
2024-02-13,427.39999,427.33011,427.55499
2024-02-14,433.089996,433.24301,433.013092
2024-02-15,434.089996,434.20999,434.42001
2024-02-16,430.89001,430.48999,430.5
2024-02-20,426.64001,426.72,426.69
2024-02-21,424.39999,424.72,425.10999
2024-02-22,438.57001,438.56,438.45001
2024-02-23,437.01001,437.45499,437.31
2024-02-26,437.17001,437.089996,437.049988
2024-02-27,437.55499,437.702,437.64001
2024-02-28,434.98499,435.0050049,434.78
2024-02-29,438.88,439.3692,439.32001
2024-03-01,445.88,445.7403,445.69
2024-03-04,444.4697,443.90451,444.029999
2024-03-05,434.80499,434.98999,435.54001
2024-03-06,438.85989,438.62,438.89001
2024-03-07,446.079987,445.53,446.035187
2024-03-08,439.66,439.39999,439.67001
2024-03-11,437.81,437.22,436.98001
2024-03-12,443.61499,443.60001,443.73001
2024-03-13,440.01001,440.41,440.32999
2024-03-14,437.85999,437.85999,438.73999
2024-03-15,434.14001,433.841,433.82001
2024-03-18,438.715,438.23499,437.59
2024-03-19,438.19501,438.64999,438.755
2024-03-20,443.19,442.87,443.079987
2024-03-21,446.46011,446.39999,446.17999
2024-03-22,446.435,446.66,446.76001
2024-03-25,445.73999,445.47,444.95499
2024-03-26,443.95001,444.029999,443.79001
2024-03-27,444.57999,444.67001,444.79999
2024-03-28,444.51999,444.38,444.42499
2024-04-01,444.64999,444.54501,445.035706
2024-04-02,440.95999,441.079987,441.25
2024-04-03,441.95001,442.083008,442.024994
2024-04-04,436.23999,436.23001,436.39999
2024-04-05,440.53,440.659,441.22
2024-04-08,440.76001,440.845,440.62
2024-04-09,440.90851,441.079987,441.22989
2024-04-10,438.51001,438.41031,438.64001
2024-04-11,446.28,445.79001,445.70499
2024-04-12,438.45999,438.13,438.059998
2024-04-15,431.065002,431.55011,431.32001
2024-04-16,432.14001,432.10501,432.040009
2024-04-17,426.48999,426.7804,426.94
2024-04-18,424.01001,424.32001,423.20001
2024-04-19,413.51001,414.049988,414.70001
2024-04-22,419.040009,418.98999,418.41
2024-04-23,425.3999,425.26001,425.17001
2024-04-24,426.5701,426.79001,426.625
2024-04-25,423.9299,423.87,423.98999
2024-04-26,431.67001,431.75,431.47
2024-04-29,431.70001,432.1499,432.4733
2024-04-30,427.5,427.32001,426.12
2024-05-01,425.01001,423.98001,422.35999
2024-05-02,426.35999,426.35999,426.21991
2024-05-03,435.53,435.37,435.5701
2024-05-06,439.16,439.33499,439.79501
2024-05-07,440.29501,440.72,440.64001
2024-05-08,440.17001,440.31,440.079987
2024-05-09,440.70999,440.98999,440.85001
2024-05-10,441.98001,441.97,442.29999
2024-05-13,442.95001,442.94,443.10001
2024-05-14,446.20499,446.14001,446.4136
2024-05-15,452.77499,452.70001,452.85251
2024-05-16,452.1694,452.5,452.88501
2024-05-17,451.47,451.505,451.55499
2024-05-20,454.72501,454.48499,454.51999
2024-05-21,455.41,455.32001,455.78
2024-05-22,454.54001,454.10001,454.64999
2024-05-23,453.31601,453.70499,453.85001
2024-05-24,457.79001,457.7901,457.85999
2024-05-28,458.28,458.29041,458.70499
2024-05-29,457.12,456.8797,456.084991
2024-05-30,451.42999,450.707,451.79001
2024-05-31,448.965,450.075012,450.69009
2024-06-03,451.5,451.70999,451.992
2024-06-04,453.88,454.34991,454.29999
2024-06-05,462.56,462.625,463.27011
2024-06-06,462.97,463.49011,463.39001
2024-06-07,463.069885,463.059998,462.79999
2024-06-10,464.375,464.31,464.51001
2024-06-11,467.14001,466.94501,467.46011
2024-06-12,473.14001,473.845,474.20999
2024-06-13,477.0,477.10001,477.070007
2024-06-14,478.245,478.44,478.37
2024-06-17,485.92001,485.35001,485.27499
2024-06-18,484.79001,484.95999,485.20001
2024-06-20,481.94,481.93011,482.10999
2024-06-21,480.755,480.26999,480.75
2024-06-24,475.38,474.87,474.69
2024-06-25,479.10001,478.89001,479.070007
2024-06-26,479.7001,479.75,480.34
2024-06-27,481.26001,481.13,480.44
2024-06-28,480.61801,480.95001,479.87
2024-07-01,481.070007,481.45999,482.125
2024-07-02,486.078003,486.089996,486.47101
2024-07-05,496.4599,496.48999,496.53
2024-07-08,496.73999,496.98999,497.38
2024-07-09,497.41501,497.806,497.75989
2024-07-10,502.79501,503.23999,503.44
2024-07-11,492.79999,492.79999,492.35999
2024-07-12,495.79001,494.26001,495.405
2024-07-15,495.64001,494.70001,495.47
2024-07-16,495.70001,496.10999,496.48001
2024-07-17,482.62,483.66,482.79999
2024-07-18,479.98001,480.10989,478.84
2024-07-19,475.26001,475.17001,475.10001
2024-07-22,482.85251,482.535,482.14999
2024-07-23,481.049988,481.41,480.25
2024-07-24,465.01001,464.45999,462.82001
2024-07-25,461.39001,459.95001,458.992
2024-07-26,463.049988,462.45001,461.64999
2024-07-29,465.12,464.56601,464.20001
2024-07-30,457.5,458.965,458.32001
2024-07-31,472.089996,471.60999,471.25
2024-08-01,458.38,460.35989,458.89001
2024-08-02,447.64499,447.072205,447.91
2024-08-05,433.78,434.5,434.20999
2024-08-06,443.17999,442.42999,440.70001
2024-08-07,437.14499,436.60999,435.32999
2024-08-08,447.59,447.57001,447.35001
2024-08-09,450.62,450.50101,450.029999
2024-08-12,450.35999,450.50391,450.69
2024-08-13,462.059998,462.17001,461.95999
2024-08-14,462.079987,462.35001,463.20001
2024-08-15,474.42001,473.965,473.76001
2024-08-16,474.67981,474.59,474.82001
2024-08-19,479.12,479.35001,480.76639
2024-08-20,480.54999,480.85001,480.54999
2024-08-21,481.42999,482.12991,482.6817
2024-08-22,474.51001,474.89999,474.5
2024-08-23,478.89999,479.45001,480.38
2024-08-26,474.67999,475.0,475.16
2024-08-27,476.96579,476.74991,476.41
2024-08-28,472.23999,472.10001,472.23001
2024-08-29,471.81,470.94,470.10999
2024-08-30,474.13,475.94,475.84
2024-09-03,460.53,460.84,460.95999
2024-09-04,460.95001,461.48001,461.089996
2024-09-05,459.99011,460.10501,460.22
2024-09-06,449.70001,449.79999,449.17001
2024-09-09,453.39999,453.76999,453.62
2024-09-10,458.44,458.28,458.66
2024-09-11,466.81,467.32999,468.29999
2024-09-12,473.1853,472.92001,472.39999
2024-09-13,475.56,475.64999,475.72
2024-09-16,473.30109,473.41,473.41
2024-09-17,472.56921,473.01001,473.29001
2024-09-18,472.23999,471.41,471.51001
2024-09-19,484.30499,483.5,483.60999
2024-09-20,483.23999,482.51999,482.78
2024-09-23,482.63,482.92999,482.98999
2024-09-24,485.26001,485.20001,484.81509
2024-09-25,485.60999,485.67999,485.91
2024-09-26,489.59,489.57999,489.345
2024-09-27,486.70001,486.95999,487.13
2024-09-30,486.089996,487.20001,487.63
2024-10-01,481.26999,481.435,480.89001
2024-10-02,482.95001,482.69,482.45999
2024-10-03,480.50989,481.12,481.17029
2024-10-04,486.89001,487.019897,487.4046
2024-10-07,481.32999,482.0,482.375
2024-10-08,489.47,489.53,489.89001
2024-10-09,492.845,493.29999,493.51001
2024-10-10,492.16501,492.44501,492.73999
2024-10-11,494.019989,493.89999,493.89001
2024-10-14,498.029999,498.049988,497.79001
2024-10-15,489.82999,490.306,490.57999
2024-10-16,490.72,490.9693,490.92001
2024-10-17,491.78,491.436,491.78
2024-10-18,494.23871,494.049988,494.42001
2024-10-21,494.35001,494.67001,495.14999
2024-10-22,496.3493,496.27991,496.69601
2024-10-23,488.35501,488.53009,487.89001
2024-10-24,492.39999,492.48999,492.72
2024-10-25,495.7001,495.64001,495.54001
2024-10-28,496.029999,495.89999,495.85001
2024-10-29,501.16,500.88,500.51001
2024-10-30,497.14499,497.13,496.48999
2024-10-31,485.96439,486.64999,484.51999
2024-11-01,487.89999,487.029999,487.69
2024-11-04,486.32001,485.96011,486.28
2024-11-05,491.48499,491.60999,491.75
2024-11-06,505.9501,505.91,505.27011
2024-11-07,513.94,513.52002,513.34003
2024-11-08,513.92999,513.90002,514.039978
2024-11-11,513.21997,513.52008,513.29999
2024-11-12,513.28998,512.96002,513.00012207
2024-11-13,513.46997,512.5,511.76999
2024-11-14,508.2001,508.45001,508.59
2024-11-15,495.69,496.0,496.64999
2024-11-18,500.17001,499.9801,499.64999
2024-11-19,503.089996,503.63,503.0466
2024-11-20,502.040009,503.079803,502.84
2024-11-21,505.54999,505.16,505.14999
2024-11-22,505.16,505.59009,505.93011
2024-11-25,506.10999,506.42999,506.53
2024-11-26,508.82999,509.03009,509.2504
2024-11-27,504.84,505.16501,504.875
2024-12-02,515.53992,515.27991,515.21002
2024-12-03,516.16992,516.51001,516.69
2024-12-04,523.23993,523.33008,523.28003
2024-12-05,522.10999,522.13,521.64001
2024-12-06,526.29498,526.34998,526.32001
2024-12-09,521.48999,522.02002,521.85999
2024-12-10,520.039978,520.31,520.14001
2024-12-11,530.26001,530.12,529.94
2024-12-12,527.125,527.40002,527.0
2024-12-13,530.63068,530.59497,530.40002
2024-12-16,538.45001,538.20001,537.96002
2024-12-17,535.71002,535.59003,536.02002
2024-12-18,516.7995,519.54999,521.099976
2024-12-19,515.65997,514.45001,514.15997
2024-12-20,520.26001,519.28998,518.89001
2024-12-23,522.78003,522.87,522.78003
2024-12-26,530.73993,530.38,530.26001
2024-12-27,520.45001,522.0,521.90503
2024-12-30,517.15997,517.42969,516.90997
2024-12-31,511.98001,512.075073,510.98999
