date,15:45:00,15:50:00,15:54:00
2024-02-13,492.79501,492.66501,492.995
2024-02-14,498.35999,498.42001,498.31
2024-02-15,501.35999,501.45999,501.715
2024-02-16,499.72,499.5,499.495
2024-02-20,496.035004,496.029999,496.089996
2024-02-21,495.91,496.31,496.84
2024-02-22,507.76999,507.72501,507.82999
2024-02-23,508.17999,508.73001,508.45999
2024-02-26,506.54001,506.565,506.42999
2024-02-27,506.66,506.84,506.95001
2024-02-28,505.66,505.72,505.47501
2024-02-29,508.54001,508.95001,508.92499
2024-03-01,512.90002,512.77002,512.90002
2024-03-04,512.65997,512.375,512.39001
2024-03-05,505.78,506.185,506.87
2024-03-06,509.84061,509.64001,509.98999
2024-03-07,515.34003,514.84998,515.42999
2024-03-08,512.28998,512.12,512.41998
2024-03-11,511.48001,510.89999,510.73001
2024-03-12,516.77502,516.71997,517.049988
2024-03-13,515.75708,516.0,516.02002
2024-03-14,513.29999,513.46002,514.39001
2024-03-15,509.60001,509.57001,509.505
2024-03-18,513.86011,513.34003,512.78851
2024-03-19,515.14502,515.45001,515.83002
2024-03-20,519.71997,519.26001,519.53998
2024-03-21,522.77002,522.64001,522.53998
2024-03-22,521.88,522.075012,522.13
2024-03-25,520.56,520.16998,519.89001
2024-03-26,519.34998,519.21997,519.14001
2024-03-27,522.32001,522.65002,522.79999
2024-03-28,523.90997,523.67401,523.90991
2024-04-01,522.15002,522.0050049,522.47498
2024-04-02,518.625,518.66998,518.81
2024-04-03,519.505,519.64001,519.47498
2024-04-04,513.70001,513.71002,514.15997
2024-04-05,518.40002,518.66998,519.17987
2024-04-08,518.68988,518.82501,518.54999
2024-04-09,517.79999,517.94952,518.21002
2024-04-10,514.46002,514.39502,514.67999
2024-04-11,519.2901,518.48938,518.61499
2024-04-12,510.67999,510.31,510.25989
2024-04-15,504.57501,505.019989,504.92499
2024-04-16,504.72,504.76001,504.62
2024-04-17,501.23001,501.29999,501.63
2024-04-18,500.035004,500.51999,499.45999
2024-04-19,494.23999,494.64499,495.10999
2024-04-22,499.75009,499.69,499.23999
2024-04-23,505.46011,505.51001,505.48999
2024-04-24,505.61499,505.815,505.845
2024-04-25,502.97501,503.019989,503.14999
2024-04-26,508.82501,508.94501,508.69
2024-04-29,508.94,509.35001,509.66
2024-04-30,504.51999,504.51999,503.505
2024-05-01,503.48001,502.51001,500.92999
2024-05-02,504.12,504.22,504.20999
2024-05-03,511.48019,511.35999,511.5101
2024-05-06,515.45502,515.58002,516.15002
2024-05-07,517.16998,517.66998,517.66998
2024-05-08,517.45001,517.60999,517.5
2024-05-09,519.71503,520.030029,519.96912
2024-05-10,520.87988,521.015015,521.30011
2024-05-13,520.76001,520.76001,520.83502
2024-05-14,523.53003,523.51501,523.7951
2024-05-15,529.34998,529.40002,529.64502
2024-05-16,529.01001,529.44,529.94
2024-05-17,528.97998,529.090027,529.125
2024-05-20,529.85999,529.625,529.78497
2024-05-21,530.94,530.91998,531.30988
2024-05-22,528.81,528.33002,528.84003
2024-05-23,525.44989,525.85999,525.96997
2024-05-24,529.10999,529.06012,529.19501
2024-05-28,528.70001,528.70001,529.070007
2024-05-29,526.65002,526.39001,525.80499
2024-05-30,522.38,521.78992,522.62903
2024-05-31,523.98999,525.021973,525.84497
2024-06-03,526.080017,526.33002,526.60498
2024-06-04,527.91498,528.34003,528.31
2024-06-05,533.67999,533.78003,534.40198
2024-06-06,534.070007,534.53003,534.42999
2024-06-07,534.26001,534.28998,534.125
2024-06-10,535.01001,534.94,535.315
2024-06-11,536.19,535.89001,536.44
2024-06-12,540.72998,541.21997,541.72998
2024-06-13,542.79053,542.83002,542.84998
2024-06-14,541.96997,541.99011,541.98999
2024-06-17,547.76501,547.21997,547.125
2024-06-18,547.97998,548.02002,548.38013
2024-06-20,547.37,547.29999,547.71002
2024-06-21,544.46997,544.245,544.90997
2024-06-24,543.92999,543.87,543.53998
2024-06-25,544.53003,544.48499,544.57599
2024-06-26,544.77002,545.015015,545.56
2024-06-27,545.71997,545.76001,545.21002
2024-06-28,544.90997,545.38,544.48499
2024-07-01,544.66498,545.17499,545.51001
2024-07-02,548.090027,548.080017,548.34998
2024-07-05,554.78998,554.96002,554.95502
2024-07-08,554.87,555.0050049,555.21997
2024-07-09,555.71997,555.97998,555.87
2024-07-10,560.41998,560.97998,561.39001
2024-07-11,557.044983,557.23999,556.84003
2024-07-12,560.65002,559.255,560.34003
2024-07-15,560.77002,560.044983,560.78003
2024-07-16,564.21002,564.67499,564.94
2024-07-17,557.21002,557.83502,557.25
2024-07-18,552.82001,553.15002,552.049988
2024-07-19,548.67999,548.84003,548.5
2024-07-22,554.98999,554.81,554.646
2024-07-23,554.13,554.41949,553.37
2024-07-24,542.030029,541.62,540.41998
2024-07-25,540.98999,540.030029,539.14001
2024-07-26,544.33002,543.96997,543.10999
2024-07-29,545.95502,545.66998,545.185
2024-07-30,542.13,543.47998,542.84497
2024-07-31,552.02002,551.65002,550.84998
2024-08-01,541.5,543.26001,541.81
2024-08-02,531.84003,531.16998,531.97998
2024-08-05,515.38,516.030029,515.73999
2024-08-06,525.85999,525.15833,523.29999
2024-08-07,520.53998,520.0,519.02002
2024-08-08,530.24011,530.059998,529.94
2024-08-09,532.84003,532.63129,532.29999
2024-08-12,531.94,532.27502,532.33002
2024-08-13,541.46997,541.35999,541.28339
2024-08-14,543.53003,543.51001,544.20001
2024-08-15,552.82501,552.53998,552.21002
2024-08-16,554.01001,553.83002,553.89001
2024-08-19,558.16998,558.245,558.98999
2024-08-20,558.47998,558.77002,558.59998
2024-08-21,559.92999,560.42999,560.79999
2024-08-22,555.64001,555.79999,555.5354
2024-08-23,561.099976,561.73999,562.47998
2024-08-26,560.28497,560.28003,560.34998
2024-08-27,561.59003,561.48999,561.23999
2024-08-28,558.76001,558.65997,558.98499
2024-08-29,558.84003,558.35999,557.71002
2024-08-30,561.57001,563.37,563.40002
2024-09-03,550.58002,550.96002,550.92499
2024-09-04,550.95502,551.34003,551.125
2024-09-05,548.76001,548.82501,548.71997
2024-09-06,540.62,540.84003,540.31
2024-09-09,545.47998,545.65997,545.64001
2024-09-10,548.42999,548.37,548.81
2024-09-11,552.65503,553.025024,554.030029
2024-09-12,558.92999,558.51001,558.31012
2024-09-13,561.96991,561.98993,562.16998
2024-09-16,562.66998,562.74933,562.92499
2024-09-17,562.070007,562.40997,562.70001
2024-09-18,561.96002,561.46002,561.65002
2024-09-19,571.36047,570.72583,570.94153
2024-09-20,569.025024,568.21997,568.38
2024-09-23,569.29999,569.59497,569.60999
2024-09-24,570.65997,570.70001,570.5509
2024-09-25,569.57001,569.56,569.82001
2024-09-26,572.099976,572.125,572.21002
2024-09-27,571.59003,571.81,571.7901
2024-09-30,572.13,573.12,573.51001
2024-10-01,569.15997,569.12,568.58521
2024-10-02,569.32,569.23,569.1
2024-10-03,566.72998,567.28003,567.34003
2024-10-04,572.40997,572.56,572.82001
2024-10-07,567.17999,567.91998,568.2099
2024-10-08,573.39001,573.44,573.53998
2024-10-09,576.91998,577.40002,577.5899
2024-10-10,575.63989,575.96503,576.34003
2024-10-11,580.12,580.039917,579.89001
2024-10-14,584.59998,584.66992,584.47992
2024-10-15,579.25,579.64001,580.02002
2024-10-16,582.29999,582.46002,582.29999
2024-10-17,582.53003,582.27002,582.54999
2024-10-18,584.19,584.17999,584.54999
2024-10-21,582.57001,582.77002,583.015015
2024-10-22,583.84998,583.76001,584.060486
2024-10-23,577.95001,578.070007,577.71991
2024-10-24,579.33002,579.44,579.58502
2024-10-25,579.31,579.32501,579.0625
2024-10-28,581.44,581.22998,581.10999
2024-10-29,582.52502,582.17999,581.82068
2024-10-30,580.40503,580.48999,580.080017
2024-10-31,571.19,571.90002,569.83002
2024-11-01,571.59003,570.76501,571.30621
2024-11-04,569.84003,569.45001,569.63
2024-11-05,575.3432,575.67499,575.91998
2024-11-06,591.31,591.44501,590.93011
2024-11-07,596.12,595.62,595.39001
2024-11-08,597.85999,597.85999,598.0
2024-11-11,598.21039,598.39001,598.21008
2024-11-12,597.32001,597.099976,596.94202
2024-11-13,598.21997,597.29999,596.78998
2024-11-14,593.16998,593.27002,593.33002
2024-11-15,584.87,585.20001,585.94
2024-11-18,588.080017,587.84998,587.65503
2024-11-19,589.96002,590.44751,589.88
2024-11-20,589.56,590.61499,590.26801
2024-11-21,594.28998,594.030029,594.044983
2024-11-22,594.96997,595.38,595.76782
2024-11-25,597.02002,597.28003,597.58258
2024-11-26,600.75,601.0050049,600.97998
2024-11-27,598.59009,598.85498,598.61981
2024-12-02,603.71997,603.59003,603.60999
2024-12-03,603.64001,604.059998,604.080688
2024-12-04,607.62988,607.73499,607.59998
2024-12-05,607.22998,607.10999,606.67999
2024-12-06,607.67999,607.815,607.77502
2024-12-09,604.29498,604.56,604.21002
2024-12-10,602.65979,602.59003,602.31
2024-12-11,607.78003,607.81989,607.63013
2024-12-12,605.21997,605.23999,604.76001
2024-12-13,604.513,604.52502,604.15997
2024-12-16,606.79999,606.52002,606.29498
2024-12-17,604.16498,604.21002,604.56
2024-12-18,587.70001,589.90997,590.40503
2024-12-19,587.90997,586.78998,586.33002
2024-12-20,591.76501,590.92938,590.59998
2024-12-23,594.60999,594.85498,594.87
2024-12-26,601.85999,601.72998,601.76001
2024-12-27,592.77502,594.63,594.63
2024-12-30,589.95001,590.34003,589.71002
2024-12-31,586.28003,586.40997,585.53998
